payment_id,transaction_id,invoice_id,payment_date,customer_id,amount,currency,payment_method,status_payment,settlement_id,settlement_date,settled_amount,fees,tax,status_settlement,customer_id_invoice,invoice_amount,paid_amount,status,issues,is_reconciled,reconciliation_status
PAY00356,TXN00356,INV00356,2026-08-04,CUST0095,99037.19,INR,UPI,SUCCESS,SET00356,2026-08-07,99037.19,1485.56,267.4,SETTLED,CUST0095,99037.19,99037.19,PAID,NONE,True,MATCHED
PAY00357,TXN00357,INV00357,2026-08-18,CUST0025,1135.19,INR,CARD,SUCCESS,SET00357,2026-08-19,1135.19,17.03,3.07,SETTLED,CUST0025,1135.19,1135.19,PAID,NONE,True,MATCHED
PAY00358,TXN00358,INV00358,2026-07-01,CUST0078,22262.61,INR,WALLET,SUCCESS,SET00358,2026-07-04,22262.61,333.94,60.11,SETTLED,CUST0078,22262.61,22262.61,PAID,NONE,True,MATCHED
PAY00359,TXN00359,INV00359,2026-08-12,CUST0248,49041.51,INR,UPI,SUCCESS,SET00359,2026-08-13,49041.51,735.62,132.41,SETTLED,CUST0248,49041.51,49041.51,PAID,NONE,True,MATCHED
PAY00360,TXN00360,INV00360,2026-08-03,CUST0009,72358.18,INR,NETBANKING,SUCCESS,SET00360,2026-08-06,72358.18,1085.37,195.37,SETTLED,CUST0009,72358.18,72358.18,PAID,NONE,True,MATCHED
PAY00361,TXN00361,INV00361,2026-07-12,CUST0221,11148.13,INR,UPI,SUCCESS,SET00361,2026-07-13,11148.13,167.22,30.1,SETTLED,CUST0221,11148.13,11148.13,PAID,NONE,True,MATCHED
PAY00362,TXN00362,INV00362,2026-07-17,CUST0270,81613.83,INR,NETBANKING,SUCCESS,SET00362,2026-07-19,81613.83,1224.21,220.36,SETTLED,CUST0270,81613.83,81613.83,PAID,NONE,True,MATCHED
PAY00363,TXN00363,INV00363,2026-07-30,CUST0208,56717.72,INR,CARD,SUCCESS,SET00363,2026-08-02,56717.72,850.77,153.14,SETTLED,CUST0208,56717.72,56717.72,PAID,NONE,True,MATCHED
PAY00364,TXN00364,INV00364,2026-07-06,CUST0017,40825.19,INR,WALLET,SUCCESS,SET00364,2026-07-09,40825.19,612.38,110.23,SETTLED,CUST0017,40825.19,40825.19,PAID,NONE,True,MATCHED
PAY00365,TXN00365,INV00365,2026-08-14,CUST0005,17552.67,INR,WALLET,SUCCESS,SET00365,2026-08-16,17552.67,263.29,47.39,SETTLED,CUST0005,17552.67,17552.67,PAID,NONE,True,MATCHED
PAY00366,TXN00366,INV00366,2026-07-07,CUST0290,89531.73,INR,UPI,SUCCESS,SET00366,2026-07-10,89531.73,1342.98,241.74,SETTLED,CUST0290,89531.73,89531.73,PAID,NONE,True,MATCHED
PAY00367,TXN00367,INV00367,2026-07-18,CUST0244,5132.92,INR,UPI,SUCCESS,SET00367,2026-07-21,5132.92,76.99,13.86,SETTLED,CUST0244,5132.92,5132.92,PAID,NONE,True,MATCHED
PAY00368,TXN00368,INV00368,2026-08-12,CUST0289,3773.73,INR,NETBANKING,SUCCESS,SET00368,2026-08-15,3773.73,56.61,10.19,SETTLED,CUST0289,3773.73,3773.73,PAID,NONE,True,MATCHED
PAY00369,TXN00369,INV00369,2026-08-18,CUST0074,82158.73,INR,WALLET,SUCCESS,,,,,,,CUST0074,82158.73,82158.73,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00370,TXN00370,INV00370,2026-07-16,CUST0289,56886.24,INR,WALLET,SUCCESS,SET00370,2026-07-18,56886.24,853.29,153.59,SETTLED,CUST0289,56886.24,56886.24,PAID,NONE,True,MATCHED
PAY00371,TXN00371,INV00371,2026-08-18,CUST0197,74104.64,INR,UPI,SUCCESS,SET00371,2026-08-19,74104.64,1111.57,200.08,SETTLED,CUST0197,74104.64,74104.64,PAID,NONE,True,MATCHED
PAY00372,TXN00372,INV00372,2026-07-28,CUST0051,23598.33,INR,UPI,SUCCESS,SET00372,2026-07-31,23598.33,353.97,63.71,SETTLED,CUST0051,23598.33,23598.33,PAID,NONE,True,MATCHED
PAY00373,TXN00373,INV00373,2026-08-19,CUST0204,32974.48,INR,NETBANKING,SUCCESS,SET00373,2026-08-21,32974.48,494.62,89.03,SETTLED,CUST0204,32974.48,32974.48,PAID,NONE,True,MATCHED
PAY00374,TXN00374,INV00374,2026-07-23,CUST0117,55527.25,INR,WALLET,SUCCESS,SET00374,2026-07-26,55527.25,832.91,149.92,SETTLED,CUST0117,55527.25,55527.25,PAID,NONE,True,MATCHED
PAY00375,TXN00375,INV00375,2026-07-06,CUST0195,77330.66,INR,NETBANKING,SUCCESS,SET00375,2026-07-07,77330.66,1159.96,208.79,SETTLED,CUST0195,77330.66,77330.66,PAID,NONE,True,MATCHED
PAY00376,TXN00376,INV00376,2026-07-18,CUST0043,15844.99,INR,CARD,SUCCESS,SET00376,2026-07-20,15844.99,237.67,42.78,SETTLED,CUST0043,15844.99,15844.99,PAID,NONE,True,MATCHED
PAY00377,TXN00377,INV00377,2026-07-06,CUST0055,1016.92,INR,NETBANKING,SUCCESS,SET00377,2026-07-07,1016.92,15.25,2.75,SETTLED,CUST0055,1016.92,1016.92,PAID,NONE,True,MATCHED
PAY00378,TXN00378,INV00378,2026-07-06,CUST0068,19145.48,INR,WALLET,SUCCESS,SET00378,2026-07-08,19145.48,287.18,51.69,SETTLED,CUST0068,19145.48,19145.48,PAID,NONE,True,MATCHED
PAY00379,TXN00379,INV00379,2026-07-02,CUST0053,9417.07,INR,UPI,SUCCESS,SET00379,2026-07-04,9417.07,141.26,25.43,SETTLED,CUST0053,9417.07,9417.07,PAID,NONE,True,MATCHED
PAY00380,TXN00380,INV00380,2026-07-19,CUST0007,41674.1,INR,UPI,SUCCESS,SET00380,2026-07-20,41674.1,625.11,112.52,SETTLED,CUST0007,41674.1,41674.1,PAID,NONE,True,MATCHED
PAY00381,TXN00381,INV00381,2026-08-03,CUST0293,17373.5,INR,WALLET,SUCCESS,SET00381,2026-08-05,17373.5,260.6,46.91,SETTLED,CUST0293,17373.5,17373.5,PAID,NONE,True,MATCHED
PAY00382,TXN00382,INV00382,2026-08-01,CUST0138,15020.51,INR,CARD,SUCCESS,SET00382,2026-08-03,15020.51,225.31,40.56,SETTLED,CUST0138,15020.51,15020.51,PAID,NONE,True,MATCHED
PAY00383,TXN00383,INV00383,2026-08-20,CUST0248,8153.68,INR,NETBANKING,SUCCESS,SET00383,2026-08-23,8153.68,122.31,22.02,SETTLED,CUST0248,8153.68,8153.68,PAID,DUPLICATE_PAYMENT,False,EXCEPTION
PAY00383_DUP,TXN00383_DUP,INV00383,2026-08-20,CUST0248,8153.68,INR,NETBANKING,SUCCESS,,,,,,,CUST0248,8153.68,8153.68,PAID,MISSING_SETTLEMENT;DUPLICATE_PAYMENT,False,EXCEPTION
PAY00384,TXN00384,INV00384,2026-08-08,CUST0254,61858.54,INR,WALLET,SUCCESS,SET00384,2026-08-09,61858.54,927.88,167.02,SETTLED,CUST0254,61858.54,61858.54,PAID,NONE,True,MATCHED
PAY00385,TXN00385,INV00385,2026-07-22,CUST0203,84240.53,INR,WALLET,SUCCESS,SET00385,2026-07-24,84240.53,1263.61,227.45,SETTLED,CUST0203,84240.53,84240.53,PAID,NONE,True,MATCHED
PAY00386,TXN00386,INV00386,2026-07-28,CUST0172,81639.81,INR,CARD,SUCCESS,SET00386,2026-07-31,81639.81,1224.6,220.43,SETTLED,CUST0172,81639.81,81639.81,PAID,NONE,True,MATCHED
PAY00387,TXN00387,INV00387,2026-07-31,CUST0103,31761.24,INR,WALLET,SUCCESS,SET00387,2026-08-03,31761.24,476.42,85.76,SETTLED,CUST0103,33572.76,31761.24,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00388,TXN00388,INV00388,2026-08-06,CUST0252,78306.45,INR,NETBANKING,SUCCESS,SET00388,2026-08-08,78306.45,1174.6,211.43,SETTLED,CUST0252,78306.45,78306.45,PAID,NONE,True,MATCHED
PAY00389,TXN00389,INV00389,2026-08-06,CUST0059,20380.1,INR,CARD,SUCCESS,SET00389,2026-08-07,20380.1,305.7,55.03,SETTLED,CUST0059,20380.1,20380.1,PAID,NONE,True,MATCHED
PAY00390,TXN00390,INV00390,2026-08-15,CUST0237,21360.02,INR,NETBANKING,SUCCESS,SET00390,2026-08-17,21360.02,320.4,57.67,SETTLED,CUST0237,21360.02,21360.02,PAID,NONE,True,MATCHED
PAY00391,TXN00391,INV00391,2026-07-09,CUST0256,63516.94,INR,CARD,SUCCESS,SET00391,2026-07-12,63516.94,952.75,171.5,SETTLED,CUST0256,63516.94,63516.94,PAID,NONE,True,MATCHED
PAY00392,TXN00392,INV00392,2026-08-20,CUST0217,38010.59,INR,WALLET,SUCCESS,SET00392,2026-09-02,38010.59,570.16,102.63,SETTLED,CUST0217,38010.59,38010.59,PAID,DELAYED_SETTLEMENT,False,EXCEPTION
PAY00393,TXN00393,INV00393,2026-08-02,CUST0274,92387.83,INR,WALLET,SUCCESS,SET00393,2026-08-05,92387.83,1385.82,249.45,SETTLED,CUST0274,92387.83,92387.83,PAID,NONE,True,MATCHED
PAY00394,TXN00394,INV00394,2026-08-08,CUST0275,63998.95,INR,UPI,SUCCESS,SET00394,2026-08-11,63998.95,959.98,172.8,SETTLED,CUST0275,63998.95,63998.95,PAID,NONE,True,MATCHED
PAY00395,TXN00395,INV00395,2026-07-11,CUST0182,64876.48,INR,UPI,SUCCESS,SET00395,2026-07-14,64876.48,973.15,175.17,SETTLED,CUST0182,64876.48,64876.48,PAID,NONE,True,MATCHED
PAY00396,TXN00396,INV00396,2026-08-18,CUST0205,33493.87,INR,WALLET,SUCCESS,SET00396,2026-08-20,33493.87,502.41,90.43,SETTLED,CUST0205,33493.87,33493.87,PAID,NONE,True,MATCHED
PAY00397,TXN00397,INV00397,2026-08-02,CUST0114,74811.88,INR,CARD,SUCCESS,SET00397,2026-08-04,74811.88,1122.18,201.99,SETTLED,CUST0114,74811.88,74811.88,PAID,NONE,True,MATCHED
PAY00398,TXN00398,INV00398,2026-07-10,CUST0257,34824.26,INR,UPI,SUCCESS,SET00398,2026-07-12,34824.26,522.36,94.02,SETTLED,CUST0257,34824.26,34824.26,PAID,NONE,True,MATCHED
PAY00399,TXN00399,INV00399,2026-07-08,CUST0044,83216.12,INR,CARD,SUCCESS,SET00399,2026-07-10,83216.12,1248.24,224.68,SETTLED,CUST0044,83216.12,83216.12,PAID,NONE,True,MATCHED
PAY00400,TXN00400,INV00400,2026-08-03,CUST0106,48551.14,INR,WALLET,SUCCESS,SET00400,2026-08-06,48551.14,728.27,131.09,SETTLED,CUST0106,48551.14,48551.14,PAID,NONE,True,MATCHED
PAY00401,TXN00401,INV00401,2026-07-21,CUST0232,7183.85,INR,UPI,SUCCESS,SET00401,2026-07-22,7183.85,107.76,19.4,SETTLED,CUST0232,7183.85,7183.85,PAID,NONE,True,MATCHED
PAY00402,TXN00402,INV00402,2026-08-11,CUST0176,11381.59,INR,CARD,SUCCESS,,,,,,,CUST0176,11381.59,11381.59,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00403,TXN00403,INV00403,2026-07-12,CUST0265,55415.07,INR,NETBANKING,SUCCESS,SET00403,2026-07-13,55415.07,831.23,149.62,SETTLED,CUST0265,55415.07,55415.07,PAID,NONE,True,MATCHED
PAY00404,TXN00404,INV00404,2026-08-10,CUST0208,18852.95,INR,WALLET,SUCCESS,SET00404,2026-08-13,18852.95,282.79,50.9,SETTLED,CUST0208,18852.95,18852.95,PAID,NONE,True,MATCHED
PAY00405,TXN00405,INV00405,2026-07-29,CUST0102,59424.21,INR,WALLET,SUCCESS,SET00405,2026-07-30,59424.21,891.36,160.44,SETTLED,CUST0102,59424.21,59424.21,PAID,NONE,True,MATCHED
PAY00406,TXN00406,INV00406,2026-08-18,CUST0143,70524.09,INR,UPI,SUCCESS,SET00406,2026-08-19,70524.09,1057.86,190.41,SETTLED,CUST0143,70524.09,70524.09,PAID,NONE,True,MATCHED
PAY00407,TXN00407,INV00407,2026-07-21,CUST0188,20108.89,INR,UPI,SUCCESS,SET00407,2026-07-24,20108.89,301.63,54.29,SETTLED,CUST0188,20108.89,20108.89,PAID,NONE,True,MATCHED
PAY00408,TXN00408,INV00408,2026-08-08,CUST0161,39169.61,INR,WALLET,SUCCESS,SET00408,2026-08-10,39169.61,587.54,105.76,SETTLED,CUST0161,39169.61,39169.61,PAID,NONE,True,MATCHED
PAY00409,TXN00409,INV00409,2026-08-09,CUST0235,17666.49,INR,NETBANKING,SUCCESS,,,,,,,CUST0235,17666.49,17666.49,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00410,TXN00410,INV00410,2026-07-21,CUST0069,12227.23,INR,NETBANKING,SUCCESS,SET00410,2026-07-24,12227.23,183.41,33.01,SETTLED,CUST0069,12227.23,12227.23,PAID,NONE,True,MATCHED
PAY00411,TXN00411,INV00411,2026-08-02,CUST0073,39152.1,INR,CARD,SUCCESS,SET00411,2026-08-03,39152.1,587.28,105.71,SETTLED,CUST0073,39152.1,39152.1,PAID,NONE,True,MATCHED
PAY00412,TXN00412,INV00412,2026-08-10,CUST0250,53969.24,INR,CARD,SUCCESS,SET00412,2026-08-12,53969.24,809.54,145.72,SETTLED,CUST0250,53969.24,53969.24,PAID,NONE,True,MATCHED
PAY00413,TXN00413,INV00413,2026-07-12,CUST0072,31800.71,INR,WALLET,SUCCESS,SET00413,2026-07-13,31800.71,477.01,85.86,SETTLED,CUST0072,31800.71,31800.71,PAID,NONE,True,MATCHED
PAY00414,TXN00414,INV00414,2026-07-09,CUST0249,19915.28,INR,WALLET,SUCCESS,SET00414,2026-07-11,19915.28,298.73,53.77,SETTLED,CUST0249,22689.75,19915.28,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00415,TXN00415,INV00415,2026-07-27,CUST0252,71159.17,INR,WALLET,SUCCESS,SET00415,2026-07-30,71159.17,1067.39,192.13,SETTLED,CUST0252,71159.17,71159.17,PAID,NONE,True,MATCHED
PAY00416,TXN00416,INV00416,2026-08-20,CUST0016,76225.13,INR,NETBANKING,SUCCESS,SET00416,2026-08-23,76225.13,1143.38,205.81,SETTLED,CUST0016,76225.13,76225.13,PAID,NONE,True,MATCHED
PAY00417,TXN00417,INV00417,2026-07-11,CUST0148,78183.65,INR,WALLET,SUCCESS,SET00417,2026-07-14,78183.65,1172.75,211.09,SETTLED,CUST0148,78183.65,78183.65,PAID,NONE,True,MATCHED
PAY00418,TXN00418,INV00418,2026-07-18,CUST0059,77623.75,INR,NETBANKING,SUCCESS,SET00418,2026-07-21,77623.75,1164.36,209.58,SETTLED,CUST0059,77623.75,77623.75,PAID,NONE,True,MATCHED
PAY00419,TXN00419,INV00419,2026-08-04,CUST0226,22244.92,INR,WALLET,SUCCESS,SET00419,2026-08-05,22244.92,333.67,60.06,SETTLED,CUST0226,22244.92,22244.92,PAID,NONE,True,MATCHED
PAY00420,TXN00420,INV00420,2026-07-03,CUST0153,45248.37,INR,NETBANKING,SUCCESS,SET00420,2026-07-05,43504.32,678.73,122.17,SETTLED,CUST0153,45248.37,45248.37,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00421,TXN00421,INV00421,2026-08-19,CUST0061,81282.95,INR,CARD,SUCCESS,SET00421,2026-08-22,81282.95,1219.24,219.46,SETTLED,CUST0061,81282.95,81282.95,PAID,NONE,True,MATCHED
PAY00422,TXN00422,INV00422,2026-08-15,CUST0180,61221.05,INR,WALLET,SUCCESS,SET00422,2026-08-16,61221.05,918.32,165.3,SETTLED,CUST0180,61221.05,61221.05,PAID,NONE,True,MATCHED
PAY00423,TXN00423,INV00423,2026-07-04,CUST0106,57222.4,INR,NETBANKING,SUCCESS,SET00423,2026-07-06,57222.4,858.34,154.5,SETTLED,CUST0106,57222.4,57222.4,PAID,NONE,True,MATCHED
PAY00424,TXN00424,INV00424,2026-07-19,CUST0150,57487.19,INR,UPI,SUCCESS,SET00424,2026-07-20,57487.19,862.31,155.22,SETTLED,CUST0150,57487.19,57487.19,PAID,NONE,True,MATCHED
PAY00425,TXN00425,INV00425,2026-08-11,CUST0142,13125.37,INR,CARD,SUCCESS,SET00425,2026-08-13,13125.37,196.88,35.44,SETTLED,CUST0142,13125.37,13125.37,PAID,NONE,True,MATCHED
PAY00426,TXN00426,INV00426,2026-08-18,CUST0127,84433.79,INR,WALLET,SUCCESS,SET00426,2026-08-21,84433.79,1266.51,227.97,SETTLED,CUST0127,84433.79,84433.79,PAID,NONE,True,MATCHED
PAY00427,TXN00427,INV00427,2026-08-10,CUST0138,41715.4,INR,WALLET,SUCCESS,SET00427,2026-08-12,41715.4,625.73,112.63,SETTLED,CUST0138,41715.4,41715.4,PAID,NONE,True,MATCHED
PAY00428,TXN00428,INV00428,2026-08-17,CUST0264,28183.46,INR,NETBANKING,SUCCESS,SET00428,2026-08-19,28183.46,422.75,76.09,SETTLED,CUST0264,28183.46,28183.46,PAID,NONE,True,MATCHED
PAY00429,TXN00429,INV00429,2026-07-01,CUST0298,86956.32,INR,UPI,SUCCESS,SET00429,2026-07-04,86956.32,1304.34,234.78,SETTLED,CUST0298,86956.32,86956.32,PAID,NONE,True,MATCHED
PAY00430,TXN00430,INV00430,2026-07-05,CUST0184,79669.95,INR,WALLET,SUCCESS,SET00430,2026-07-06,79669.95,1195.05,215.11,SETTLED,CUST0184,79669.95,79669.95,PAID,NONE,True,MATCHED
PAY00431,TXN00431,INV00431,2026-07-18,CUST0254,32625.08,INR,NETBANKING,SUCCESS,SET00431,2026-07-19,32625.08,489.38,88.09,SETTLED,CUST0254,32625.08,32625.08,PAID,NONE,True,MATCHED
PAY00432,TXN00432,INV00432,2026-08-01,CUST0290,78936.21,INR,UPI,SUCCESS,SET00432,2026-08-03,78936.21,1184.04,213.13,SETTLED,CUST0290,78936.21,78936.21,PAID,NONE,True,MATCHED
PAY00433,TXN00433,INV00433,2026-07-08,CUST0009,92978.57,INR,CARD,SUCCESS,SET00433,2026-07-10,92978.57,1394.68,251.04,SETTLED,CUST0009,92978.57,92978.57,PAID,NONE,True,MATCHED
PAY00434,TXN00434,INV00434,2026-08-14,CUST0104,90986.02,INR,NETBANKING,SUCCESS,SET00434,2026-08-15,90986.02,1364.79,245.66,SETTLED,CUST0104,90986.02,90986.02,PAID,NONE,True,MATCHED
PAY00435,TXN00435,INV00435,2026-07-17,CUST0185,8700.84,INR,CARD,SUCCESS,SET00435,2026-07-19,8700.84,130.51,23.49,SETTLED,CUST0185,8700.84,8700.84,PAID,NONE,True,MATCHED
PAY00436,TXN00436,INV00436,2026-07-28,CUST0120,65720.78,INR,UPI,SUCCESS,SET00436,2026-07-29,65720.78,985.81,177.45,SETTLED,CUST0120,65720.78,65720.78,PAID,NONE,True,MATCHED
PAY00437,TXN00437,INV00437,2026-08-07,CUST0068,23005.99,INR,WALLET,SUCCESS,SET00437,2026-08-09,23005.99,345.09,62.12,SETTLED,CUST0068,23005.99,23005.99,PAID,NONE,True,MATCHED
PAY00438,TXN00438,INV00438,2026-07-28,CUST0062,69556.08,INR,WALLET,SUCCESS,SET00438,2026-07-29,69556.08,1043.34,187.8,SETTLED,CUST0062,69556.08,69556.08,PAID,NONE,True,MATCHED
PAY00439,TXN00439,INV00439,2026-07-07,CUST0053,31678.47,INR,NETBANKING,SUCCESS,SET00439,2026-07-10,31678.47,475.18,85.53,SETTLED,CUST0053,31678.47,31678.47,PAID,NONE,True,MATCHED
PAY00440,TXN00440,INV00440,2026-07-05,CUST0074,53285.57,INR,UPI,SUCCESS,SET00440,2026-07-07,53285.57,799.28,143.87,SETTLED,CUST0074,53285.57,53285.57,PAID,NONE,True,MATCHED
PAY00441,TXN00441,INV00441,2026-08-16,CUST0180,21699.02,INR,CARD,SUCCESS,,,,,,,CUST0180,21699.02,21699.02,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00442,TXN00442,INV00442,2026-07-14,CUST0227,9125.46,INR,UPI,SUCCESS,SET00442,2026-07-17,9125.46,136.88,24.64,SETTLED,CUST0227,9125.46,9125.46,PAID,NONE,True,MATCHED
PAY00443,TXN00443,INV00443,2026-07-23,CUST0197,96343.25,INR,NETBANKING,SUCCESS,SET00443,2026-07-25,96343.25,1445.15,260.13,SETTLED,CUST0197,96343.25,96343.25,PAID,NONE,True,MATCHED
PAY00444,TXN00444,INV00444,2026-07-16,CUST0044,55562.96,INR,NETBANKING,SUCCESS,SET00444,2026-07-17,55562.96,833.44,150.02,SETTLED,CUST0044,55562.96,55562.96,PAID,NONE,True,MATCHED
PAY00445,TXN00445,INV00445,2026-07-14,CUST0155,52016.04,INR,CARD,SUCCESS,SET00445,2026-07-17,52016.04,780.24,140.44,SETTLED,CUST0155,52016.04,52016.04,PAID,NONE,True,MATCHED
PAY00446,TXN00446,INV00446,2026-08-20,CUST0028,89842.3,INR,CARD,SUCCESS,SET00446,2026-08-21,89842.3,1347.63,242.57,SETTLED,CUST0028,89842.3,89842.3,PAID,NONE,True,MATCHED
PAY00447,TXN00447,INV00447,2026-08-10,CUST0256,59596.01,INR,UPI,SUCCESS,SET00447,2026-08-23,59596.01,893.94,160.91,SETTLED,CUST0256,59596.01,59596.01,PAID,DELAYED_SETTLEMENT,False,EXCEPTION
PAY00448,TXN00448,INV00448,2026-07-27,CUST0292,36858.54,INR,CARD,SUCCESS,SET00448,2026-07-28,36858.54,552.88,99.52,SETTLED,CUST0292,36858.54,36858.54,PAID,NONE,True,MATCHED
PAY00449,TXN00449,INV00449,2026-07-01,CUST0035,26587.44,INR,UPI,SUCCESS,,,,,,,CUST0035,26587.44,26587.44,PAID,MISSING_SETTLEMENT,False,EXCEPTION
PAY00450,TXN00450,INV00450,2026-08-10,CUST0147,71406.59,INR,WALLET,SUCCESS,SET00450,2026-08-11,71406.59,1071.1,192.8,SETTLED,CUST0147,71406.59,71406.59,PAID,NONE,True,MATCHED
PAY00451,TXN00451,INV00451,2026-08-04,CUST0275,61796.68,INR,NETBANKING,SUCCESS,SET00451,2026-08-07,61796.68,926.95,166.85,SETTLED,CUST0275,61796.68,61796.68,PAID,NONE,True,MATCHED
PAY00452,TXN00452,INV00452,2026-07-10,CUST0105,53870.82,INR,WALLET,SUCCESS,SET00452,2026-07-13,53870.82,808.06,145.45,SETTLED,CUST0105,53870.82,53870.82,PAID,NONE,True,MATCHED
PAY00453,TXN00453,INV00453,2026-07-20,CUST0034,70018.25,INR,CARD,SUCCESS,SET00453,2026-07-22,70018.25,1050.27,189.05,SETTLED,CUST0034,70018.25,70018.25,PAID,NONE,True,MATCHED
PAY00454,TXN00454,INV00454,2026-07-30,CUST0060,61423.53,INR,UPI,SUCCESS,SET00454,2026-08-02,61423.53,921.35,165.84,SETTLED,CUST0060,61423.53,61423.53,PAID,NONE,True,MATCHED
PAY00455,TXN00455,INV00455,2026-07-08,CUST0090,1760.16,INR,CARD,SUCCESS,SET00455,2026-07-10,1760.16,26.4,4.75,SETTLED,CUST0090,1760.16,1760.16,PAID,NONE,True,MATCHED
PAY00456,TXN00456,INV00456,2026-08-03,CUST0178,51963.67,INR,NETBANKING,SUCCESS,SET00456,2026-08-06,51963.67,779.46,140.3,SETTLED,CUST0178,51963.67,51963.67,PAID,NONE,True,MATCHED
PAY00457,TXN00457,INV00457,2026-08-16,CUST0138,88698.27,INR,UPI,SUCCESS,SET00457,2026-08-18,88698.27,1330.47,239.48,SETTLED,CUST0138,88698.27,88698.27,PAID,NONE,True,MATCHED
PAY00458,TXN00458,INV00458,2026-07-05,CUST0269,26663.49,INR,UPI,SUCCESS,SET00458,2026-07-07,26663.49,399.95,71.99,SETTLED,CUST0269,26663.49,26663.49,PAID,NONE,True,MATCHED
PAY00459,TXN00459,INV00459,2026-08-01,CUST0029,86006.3,INR,CARD,SUCCESS,SET00459,2026-08-02,86006.3,1290.09,232.22,SETTLED,CUST0029,86006.3,86006.3,PAID,NONE,True,MATCHED
PAY00460,TXN00460,INV00460,2026-08-13,CUST0294,72416.45,INR,CARD,SUCCESS,SET00460,2026-08-14,72416.45,1086.25,195.53,SETTLED,CUST0294,72416.45,72416.45,PAID,NONE,True,MATCHED
PAY00461,TXN00461,INV00461,2026-07-16,CUST0007,5075.16,INR,NETBANKING,SUCCESS,SET00461,2026-07-17,5075.16,76.13,13.7,SETTLED,CUST0007,5075.16,5075.16,PAID,NONE,True,MATCHED
PAY00462,TXN00462,INV00462,2026-08-05,CUST0019,80409.99,INR,WALLET,SUCCESS,SET00462,2026-08-07,80409.99,1206.15,217.11,SETTLED,CUST0019,80409.99,80409.99,PAID,NONE,True,MATCHED
PAY00463,TXN00463,INV00463,2026-07-18,CUST0164,82686.7,INR,NETBANKING,SUCCESS,SET00463,2026-07-19,82686.7,1240.3,223.25,SETTLED,CUST0164,82686.7,82686.7,PAID,NONE,True,MATCHED
PAY00464,TXN00464,INV00464,2026-07-15,CUST0092,80531.63,INR,UPI,SUCCESS,SET00464,2026-07-17,80531.63,1207.97,217.43,SETTLED,CUST0092,81341.8,80531.63,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00465,TXN00465,INV00465,2026-07-21,CUST0160,9095.36,INR,WALLET,SUCCESS,SET00465,2026-07-23,9095.36,136.43,24.56,SETTLED,CUST0160,9095.36,9095.36,PAID,NONE,True,MATCHED
PAY00466,TXN00466,INV00466,2026-08-20,CUST0289,30738.98,INR,CARD,SUCCESS,SET00466,2026-08-22,30738.98,461.08,82.99,SETTLED,CUST0289,30738.98,30738.98,PAID,NONE,True,MATCHED
PAY00467,TXN00467,INV00467,2026-08-16,CUST0101,90094.11,INR,CARD,SUCCESS,SET00467,2026-08-17,90094.11,1351.41,243.25,SETTLED,CUST0101,90094.11,90094.11,PAID,NONE,True,MATCHED
PAY00468,TXN00468,INV00468,2026-08-04,CUST0120,34969.16,INR,UPI,SUCCESS,SET00468,2026-08-06,34969.16,524.54,94.42,SETTLED,CUST0120,35475.74,34969.16,PAID,INVOICE_MISMATCH,False,EXCEPTION
PAY00469,TXN00469,INV00469,2026-07-07,CUST0158,20916.84,INR,CARD,SUCCESS,SET00469,2026-07-08,20916.84,313.75,56.48,SETTLED,CUST0158,20916.84,20916.84,PAID,NONE,True,MATCHED
PAY00470,TXN00470,INV00470,2026-07-06,CUST0144,4868.08,INR,CARD,SUCCESS,SET00470,2026-07-08,3436.47,73.02,13.14,SETTLED,CUST0144,4868.08,4868.08,PAID,AMOUNT_MISMATCH,False,EXCEPTION
PAY00471,TXN00471,INV00471,2026-07-30,CUST0191,97468.2,INR,UPI,SUCCESS,SET00471,2026-07-31,97468.2,1462.02,263.16,SETTLED,CUST0191,97468.2,97468.2,PAID,NONE,True,MATCHED
PAY00472,TXN00472,INV00472,2026-07-05,CUST0202,59393.63,INR,UPI,SUCCESS,SET00472,2026-07-06,59393.63,890.9,160.36,SETTLED,CUST0202,59393.63,59393.63,PAID,NONE,True,MATCHED
PAY00473,TXN00473,INV00473,2026-07-17,CUST0150,85165.91,INR,WALLET,SUCCESS,SET00473,2026-07-19,85165.91,1277.49,229.95,SETTLED,CUST0150,85165.91,85165.91,PAID,NONE,True,MATCHED
PAY00474,TXN00474,INV00474,2026-07-29,CUST0163,27559.61,INR,UPI,SUCCESS,SET00474,2026-08-01,27559.61,413.39,74.41,SETTLED,CUST0163,27559.61,27559.61,PAID,DUPLICATE_PAYMENT,False,EXCEPTION
PAY00474_DUP,TXN00474_DUP,INV00474,2026-07-29,CUST0163,27559.61,INR,UPI,SUCCESS,,,,,,,CUST0163,27559.61,27559.61,PAID,MISSING_SETTLEMENT;DUPLICATE_PAYMENT,False,EXCEPTION
